Fecha_Sistema,Hora_Sistema,Timestamp_MS,Muestra,Recolector,Temp1_C,Hum1_RH,Temp2_C,Hum2_RH,Radiacion_W_m2,Termopar1_C,Termopar2_C,Termopar3_C,Termopar4_C,Termopar5_C,Termopar6_C,Fan1,Fan2,Fan3,Masa_g
2026-01-13,16:43:40,997187,Fasbit,Areli,25.3,43,0,0,0,28.5,28.25,29,28,28.75,,False,False,False,1
2026-01-13,16:43:41,999271,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.5,29,28.75,28.25,,False,False,False,0.781
2026-01-13,16:43:42,999271,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.5,29,28.75,28.25,,False,False,False,0.781
2026-01-13,16:43:43,1001355,Fasbit,Areli,25.3,43.1,0,0,0,28.25,28,29,28,28.75,,False,False,False,0.781
2026-01-13,16:43:44,1001355,Fasbit,Areli,25.3,43.1,0,0,0,28.25,28,29,28,28.75,,False,False,False,0.781
2026-01-13,16:43:45,1003439,Fasbit,Areli,25.3,43.1,0,0,0,28.25,28,29,28.25,28.5,,False,False,False,0.781
2026-01-13,16:43:46,1003439,Fasbit,Areli,25.3,43.1,0,0,0,28.25,28,29,28.25,28.5,,False,False,False,0.781
2026-01-13,16:43:47,1005523,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.25,28.25,28.25,28,,False,False,False,0.781
2026-01-13,16:43:48,1005523,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.25,28.25,28.25,28,,False,False,False,0.782
2026-01-13,16:43:49,1007607,Fasbit,Areli,25.3,43.1,0,0,0,28,28.25,29,28.25,28.75,,False,False,False,0.782
2026-01-13,16:43:50,1007607,Fasbit,Areli,25.3,43.1,0,0,0,28,28.25,29,28.25,28.75,,False,False,False,0.782
2026-01-13,16:43:51,1009691,Fasbit,Areli,25.3,43.3,0,0,0,28.5,28.25,28.5,28,28.75,,False,False,False,0.776
2026-01-13,16:43:52,1009691,Fasbit,Areli,25.3,43.3,0,0,0,28.5,28.25,28.5,28,28.75,,False,False,False,0.775
2026-01-13,16:43:53,1011775,Fasbit,Areli,25.3,43.3,0,0,0,27.75,28.25,29,28,29,,False,False,False,0.773
2026-01-13,16:43:54,1011775,Fasbit,Areli,25.3,43.3,0,0,0,27.75,28.25,29,28,29,,False,False,False,0.776
2026-01-13,16:43:55,1013859,Fasbit,Areli,25.3,43.4,0,0,0,27.75,28,28.75,27.75,28.25,,False,False,False,0.782
2026-01-13,16:43:56,1013859,Fasbit,Areli,25.3,43.4,0,0,0,27.75,28,28.75,27.75,28.25,,False,False,False,0.780
2026-01-13,16:43:57,1015943,Fasbit,Areli,25.3,43.3,0,0,0,28,27.75,28.25,28.25,28.25,,False,False,False,0.780
2026-01-13,16:43:58,1015943,Fasbit,Areli,25.3,43.3,0,0,0,28,27.75,28.25,28.25,28.25,,False,False,False,0.776
2026-01-13,16:43:59,1018027,Fasbit,Areli,25.3,43.3,0,0,0,28.25,28,28.75,27.75,28,,False,False,False,0.776
2026-01-13,16:44:00,1018027,Fasbit,Areli,25.3,43.3,0,0,0,28.25,28,28.75,27.75,28,,False,False,False,0.782
